city,country,latitude,longitude,population
"Suffolk","United States",36.6953,-76.6398,92108
"Sugar Land","United States",29.5935,-95.6357,118488
"Suharekë","Kosovo",42.3800,20.8219,59722
"Suifenhe","China",44.3998,131.1478,60000
"Suihua","China",46.6384,126.9808,5420000
"Suileng","China",47.2460,127.1060,57789
"Suining","China",30.5098,105.5737,3556000
"Sukabumi","Indonesia",-6.9197,106.9272,320970
"Sukkur","Pakistan",27.6995,68.8673,499900
"Sullana","Peru",-4.9039,-80.6853,162434
"Sultan Kudarat","Philippines",7.2333,124.2500,95201
"Sumaré","Brazil",-22.8219,-47.2669,265955
"Sumbawanga","Tanzania",-7.9667,31.6167,147483
"Sumbe","Angola",-11.2052,13.8417,279968
"Sumenep","Indonesia",-7.0049,113.8496,84656
"Summerville","United States",33.0015,-80.1799,52549
"Sumqayıt","Azerbaijan",40.5917,49.6397,341200
"Sumter","United States",33.9392,-80.3930,71518
"Sumy","Ukraine",50.9068,34.7992,265758
"Suncheon","Korea, South",34.9506,127.4875,265390
"Sunch’ŏn","Korea, North",39.4167,125.9333,437000
"Sunderland","United Kingdom",54.9061,-1.3811,174286
"Sundsvall","Sweden",62.3902,17.3067,73389
"Sungai Penuh","Indonesia",-2.0636,101.3961,101325
"Sungai Petani","Malaysia",5.6500,100.4800,358499
"Sunnyvale","United States",37.3836,-122.0256,152703
"Sunrise","United States",26.1547,-80.2997,95166
"Sunrise Manor","United States",36.1785,-115.0490,193781
"Sunshi","China",38.7631,116.4876,57980
"Sunyani","Ghana",7.3360,-2.3360,70299
"Suohe","China",34.7879,113.3920,626700
"Suqian","China",33.9331,118.2831,5290000
"Surabaya","Indonesia",-7.2458,112.7378,4975000
"Surakarta","Indonesia",-7.5667,110.8167,552118
"Surallah","Philippines",6.3667,124.7333,84539
"Surat Thani","Thailand",9.1397,99.3306,130703
"Surgut","Russia",61.2500,73.4333,360590
"Surigao","Philippines",9.7833,125.4833,154137
"Suriāpet","India",17.1500,79.6167,106805
"Surprise","United States",33.6800,-112.4524,141664
"Surrey","Canada",49.1900,-122.8489,517887
"Surt","Libya",31.2000,16.6000,76788
"Sutton Coldfield","United Kingdom",52.5630,-1.8220,95107
"Suva","Fiji",-18.1333,178.4333,88271
"Suwałki","Poland",54.0833,22.9333,69626
"Suwon","Korea, South",37.2858,127.0100,1234300
"Suzano","Brazil",-23.5428,-46.3108,285280
"Suzhou","China",31.3040,120.6164,5250000
"Suzhou","China",33.6333,116.9683,5690000
"Suzuka","Japan",34.8822,136.5842,195250
"Svobodnyy","Russia",51.3833,128.1333,53678
"Svyetlahorsk","Belarus",52.6333,29.7333,64989
"Swabi","Pakistan",34.1167,72.4667,115018
"Swindon","United Kingdom",51.5600,-1.7800,192599
"Sydney","Australia",-33.8650,151.2094,5312163
"Syktyvkar","Russia",61.6667,50.8167,245313
"Sylhet","Bangladesh",24.9000,91.8667,479837
"Syracuse","United States",43.0409,-76.1438,404223
"Syzran","Russia",53.1667,48.4667,173260
"Szczecin","Poland",53.4247,14.5553,403833
"Szeged","Hungary",46.2500,20.1667,160766
"Szolnok","Hungary",47.1747,20.1764,71285
"Szombathely","Hungary",47.2333,16.6333,78407
"Székesfehérvár","Hungary",47.2000,18.4167,96940
"São Bento do Sul","Brazil",-26.2500,-49.3789,85421
"São Bento do Una","Brazil",-8.5228,-36.4439,53242
"São Bernardo do Campo","Brazil",-23.6939,-46.5650,844483
"São Borja","Brazil",-28.6606,-56.0044,59613
"São Caetano do Sul","Brazil",-23.6228,-46.5508,158024
"São Carlos","Brazil",-22.0178,-47.8908,241389
"São Cristóvão","Brazil",-11.0150,-37.2058,86979
"São Francisco","Brazil",-15.9489,-44.8639,56477
"São Félix do Xingu","Brazil",-6.6450,-51.9950,91340
"São Gabriel","Brazil",-30.3358,-54.3200,62147
"São Gonçalo","Brazil",-22.8269,-43.0539,1077687
"São Gonçalo do Amarante","Brazil",-5.7928,-35.3289,87668
"São Joaquim da Barra","Brazil",-20.5808,-47.8550,50110
"São José de Ribamar","Brazil",-2.5619,-44.0539,179028
"São José do Rio Pardo","Brazil",-21.5958,-46.8889,54388
"São José do Rio Prêto","Brazil",-20.8200,-49.3789,442548
"São José dos Campos","Brazil",-23.1789,-45.8869,688597
"São José dos Pinhais","Brazil",-25.5350,-49.2058,329058
"São João da Boa Vista","Brazil",-21.9689,-46.7978,89027
"São João del Rei","Brazil",-21.1358,-44.2619,90497
"São Leopoldo","Brazil",-29.7600,-51.1469,238648
"São Lourenço da Mata","Brazil",-8.0019,-35.0178,102895
"São Luís","Brazil",-2.5300,-44.3028,1073893
"São Mateus","Brazil",-18.7201,-39.8589,77117
"São Miguel do Guamá","Brazil",-1.6269,-47.4828,59632
"São Paulo","Brazil",-23.5504,-46.6339,22046000
"São Sebastião","Brazil",-23.8040,-45.4051,83020
"São Sebastião do Paraíso","Brazil",-20.9169,-46.9908,70450
"São Tomé","Sao Tome And Principe",0.3333,6.7333,56166
"São Vicente","Brazil",-23.9633,-46.3922,355542
"Sätbayev","Kazakhstan",47.9000,67.5333,61883
"Ségou","Mali",13.4500,-6.2667,133501
"Séguéla","Côte D’Ivoire",7.9611,-6.6731,51157
"Sérres","Greece",41.0833,23.5500,58287
"Sétif","Algeria",36.1900,5.4100,288461
"Sóc Trăng","Vietnam",9.6000,105.9719,300000
"Söke","Turkey",37.7512,27.4103,77341
"Sāmalkot","India",17.0531,82.1695,56864
"Sāmarrā’","Iraq",34.1959,43.8857,140400
"Sāngli","India",16.8667,74.5667,436639
"Sāveh","Iran",35.0211,50.3564,220762
"Sīkar","India",27.6119,75.1397,400000
"Sīrjān","Iran",29.4700,55.7300,175000
"Sōka","Japan",35.8256,139.8056,251390
"Sŏnbong","Korea, North",42.3377,130.4027,60864
"Sŏngnam","Korea, South",37.4386,127.1378,948757
"Sŏsan","Korea, South",36.7817,126.4522,169221
"Sūhāj","Egypt",26.5606,31.6917,193931
"Sūrat","India",21.1700,72.8300,5807000
"Sơn Tây","Vietnam",21.1382,105.5050,189547
"Taal","Philippines",13.8833,120.9333,56327
"Tabaco","Philippines",13.3500,123.7333,133868
"Tabora","Tanzania",-5.0167,32.8000,127880
"Taboão da Serra","Brazil",-23.6019,-46.7528,272177
"Tabrīz","Iran",38.0833,46.2833,1558693
"Tabuk","Philippines",17.4500,121.4583,110642
"Tabūk","Saudi Arabia",28.3838,36.5550,547957
"Tacaná","Guatemala",15.2415,-92.0684,87998
"Tacheng","China",46.7468,82.9790,161037
"Tachikawa","Japan",35.6939,139.4194,181115
"Tacloban","Philippines",11.2444,125.0039,242089
"Tacna","Peru",-18.0556,-70.2483,286240
"Tacoma","United States",47.2431,-122.4531,217827
"Tacuarembó","Uruguay",-31.7100,-55.9800,54277
"Tacurong","Philippines",6.6833,124.6667,98316
"Tacámbaro de Codallos","Mexico",19.2356,-101.4569,76661
"Tadmur","Syria",34.5600,38.2672,51323
"Taganrog","Russia",47.2333,38.9000,250287
"Tagaytay","Philippines",14.1000,120.9333,71181
"Tagbilaran City","Philippines",9.6500,123.8500,105051
"Tagkawayan","Philippines",13.9667,122.5333,51832
"Tago","Japan",38.2939,141.0044,61937
"Tagoloan","Philippines",8.5333,124.7500,73150
"Taguig City","Philippines",14.5167,121.0500,804915
"Tagum","Philippines",7.4478,125.8078,259444
"Tahara","Japan",34.6414,137.1831,59015
"Tahoua","Niger",14.9000,5.2599,115956
"Taichung","Taiwan",24.1500,120.6667,2803894
"Taihe","China",30.8706,105.3784,924531
"Taihecun","China",45.7680,131.0063,930000
"Tailai","China",46.3909,123.4161,75992
"Tainan","Taiwan",22.9833,120.1833,1883831
"Taipei","Taiwan",25.0478,121.5319,2684567
"Taiping","China",32.0691,108.0351,407594
"Taiping","Malaysia",4.8500,100.7333,237095
"Taishan","China",22.2486,112.7850,953900
"Taisheng","China",23.2938,113.3530,208589
"Taitung","Taiwan",22.7583,121.1444,108905
"Taitō","Japan",35.7126,139.7800,210528
"Taixing","China",32.1724,120.0142,1073921
"Taiyuan","China",37.8733,112.5425,3398000
"Taizhou","China",28.6583,121.4221,5968838
"Taizhou","China",32.4831,119.9000,5031000
"Tai’an","China",36.2001,117.0809,5499000
"Tajimi","Japan",35.3328,137.1322,106746
"Tajumulco","Guatemala",15.0839,-91.9233,53791
"Takamatsu","Japan",34.3500,134.0500,417814
"Takaoka","Japan",36.7541,137.0257,165880
"Takaoka","Japan",42.6504,141.5500,174806
"Takeo","Cambodia",10.9833,104.7833,52000
"Tala","Mexico",20.6525,-103.7028,80365
"Talagante","Chile",-33.6667,-70.9333,56990
"Talakag","Philippines",8.2336,124.6003,71644
"Talara","Peru",-4.5833,-81.2667,103200
"Talas","Turkey",38.6833,35.5667,157695
"Talavera","Philippines",15.5839,120.9189,124829
"Talca","Chile",-35.4266,-71.6661,206069
"Talcahuano","Chile",-36.7145,-73.1141,147831
"Taldyqorghan","Kazakhstan",45.0167,78.3667,129960
"Talibon","Philippines",10.1167,124.2833,66969
"Talipao","Philippines",5.9760,121.1087,80255
"Talisay","Philippines",10.2500,123.8333,227645
"Talisay","Philippines",10.7333,122.9667,102214
"Tall ‘Afar","Iraq",36.3792,42.4497,80000
"Tallahassee","United States",30.4551,-84.2526,257601
"Tallinn","Estonia",59.4372,24.7450,438341
"Tama","Japan",34.4919,133.9458,56431
"Tama","Japan",35.6333,139.4500,147252
"Tamale","Ghana",9.4075,-0.8533,466723
"Tamanrasset","Algeria",22.7850,5.5228,76000
"Tamarac","United States",26.2056,-80.2542,66721
"Tamazunchale","Mexico",21.2667,-98.7833,72685
"Tambacounda","Senegal",13.7689,-13.6672,78800
"Tambov","Russia",52.7167,41.4333,290365
"Tame","Colombia",6.4583,-71.7447,53266
"Tamiami","United States",25.7556,-80.4016,56225
"Tampa","United States",27.9942,-82.4451,2908063
"Tampere","Finland",61.4981,23.7608,225118
"Tampico","Mexico",22.2553,-97.8686,314418
"Tamuramachi-moriyama","Japan",37.3252,140.4134,340560
"Tan-Tan","Morocco",28.4333,-11.1000,73209
"Tanauan","Philippines",11.1167,125.0167,55021
"Tanauan","Philippines",14.0833,121.1500,173366
"Tanay","Philippines",14.4972,121.2864,117830
"Tanbei","China",35.0907,112.9317,447701
"Tanch’ŏn","Korea, North",40.4580,128.9110,345876
"Tandag","Philippines",9.0667,126.1833,56364
"Tandil","Argentina",-37.3167,-59.1333,116917
"Tando Allahyar","Pakistan",25.4667,68.7167,133487
"Tanga","Tanzania",-5.0667,39.1000,243580
"Tangdong","China",25.9755,113.2302,337495
"Tangerang","Indonesia",-6.1783,106.6319,2237006
"Tangier","Morocco",35.7767,-5.8039,947952
"Tangjia","China",22.3606,113.5962,109152
"Tangshan","China",39.6292,118.1742,7100000
"Tangub","Philippines",8.0667,123.7500,63011
"Tangxing","China",35.7261,111.7108,86862
"Tanjay","Philippines",9.5167,123.1583,80532
"Tanjore","India",10.8000,79.1500,222943
"Tanjungbalai","Indonesia",2.9667,99.8000,165763
"Tanjungpandan","Indonesia",-2.7500,107.6500,62374
"Tanjungpinang","Indonesia",0.9188,104.4554,203008
"Tanuku","India",16.7500,81.7000,77962
"Tanza","Philippines",14.3944,120.8531,226188
"Taourirt","Morocco",34.4100,-2.8900,321876
"Taoyang","China",35.3754,103.8612,109300
"Taoyuan District","Taiwan",24.9889,121.3111,443273
"Tapachula","Mexico",14.9000,-92.2667,320451
"Tapas","Philippines",11.2667,122.5333,51313
"Taquaritinga","Brazil",-21.4058,-48.5050,56587
"Tarakan","Indonesia",3.3000,117.6333,201635
"Taranto","Italy",40.4181,17.2408,198283
"Tarapoto","Peru",-6.4833,-76.3667,240453
"Taraz","Kazakhstan",42.8833,71.3667,406262
"Tarija","Bolivia",-21.5317,-64.7311,179528
"Tarlac City","Philippines",15.4802,120.5979,342493
"Tarma","Peru",-11.4167,-75.6833,54078
"Tarnowskie Góry","Poland",50.4455,18.8615,61686
"Tarnów","Poland",50.0125,20.9883,110956
"Taroudannt","Morocco",30.4711,-8.8778,80149
"Tarragona","Spain",41.1187,1.2453,136496
"Tarrasa","Spain",41.5611,2.0081,223627
"Tarsus","Turkey",36.9167,34.9000,339676
"Tartagal","Argentina",-22.5000,-63.8333,60819
"Tartu","Estonia",58.3800,26.7225,91407
"Tarīm","Yemen",16.0500,49.0000,105552
"Tashkent","Uzbekistan",41.3000,69.2667,2424100
"Tasikmalaya","Indonesia",-7.3333,108.2000,678027
"Tatabánya","Hungary",47.5862,18.3949,65845
"Tataouine","Tunisia",32.9333,10.4500,95775
"Tatebayashi","Japan",36.2450,139.5422,73991
"Tatsunochō-tominaga","Japan",34.8581,134.5456,73952
"Tatuí","Brazil",-23.3556,-47.8569,116682
"Tatvan","Turkey",38.5066,42.2816,73222
"Taubaté","Brazil",-23.0333,-45.5500,302331
"Taunggyi","Myanmar",20.7833,96.9667,160115
"Taungoo","Myanmar",18.9483,96.4179,106945
"Taunton","United Kingdom",51.0190,-3.1000,60479
"Taunton","United States",41.9036,-71.0943,57464
"Tauranga","New Zealand",-37.6858,176.1667,135000
"Tauá","Brazil",-6.0028,-40.2928,55716
"Tawau","Malaysia",4.2981,117.8831,113809
"Taxco de Alarcón","Mexico",18.5564,-99.6050,98854
"Tayabas","Philippines",14.0167,121.5833,99779
"Taylor","United States",42.2260,-83.2688,60922
"Taylorsville","United States",40.6570,-111.9493,59805
"Taytay","Philippines",10.8167,119.5167,75165
"Taytay","Philippines",14.5692,121.1325,319104
"Taza","Morocco",34.2144,-4.0088,148456
"Ta‘izz","Yemen",13.5789,44.0219,596672
"Tbilisi","Georgia",41.7225,44.7925,1118035
"Tebingtinggi","Indonesia",3.3283,99.1625,169786
"Tebourba","Tunisia",36.8295,9.8411,50458
"Tecate","Mexico",32.5667,-116.6331,64764
"Tecomán","Mexico",18.9089,-103.8747,112726
"Tecpán Guatemala","Guatemala",14.7667,-91.0000,59859
"Tecámac","Mexico",19.7131,-98.9683,364579
"Tefé","Brazil",-3.3539,-64.7108,62444
"Tegal","Indonesia",-6.8667,109.1333,275789
"Tegucigalpa","Honduras",14.0942,-87.2067,1126534
"Tehran","Iran",35.7000,51.4167,13633000
"Tehuacán","Mexico",18.4617,-97.3928,274906
"Teixeira de Freitas","Brazil",-17.5350,-39.7419,157804
"Tejen","Turkmenistan",37.3786,60.4960,67294
"Tejupilco","Mexico",18.9058,-100.1528,71077
"Tekirdağ","Turkey",40.9833,27.5167,1029927
"Tel Aviv-Yafo","Israel",32.0800,34.7800,451523
"Tela","Honduras",15.7833,-87.4667,78537
"Telford","United Kingdom",52.6766,-2.4469,142723
"Teluk Intan","Malaysia",4.0333,101.0167,101659
"Telêmaco Borba","Brazil",-24.3239,-50.6158,79792
"Tema","Ghana",5.6667,-0.0167,161612
"Temara","Morocco",33.9234,-6.9076,313510
"Temascalcingo","Mexico",19.9147,-100.0036,58169
"Temecula","United States",33.4928,-117.1315,114761
"Temirtaū","Kazakhstan",50.0667,72.9667,185082
"Temixco","Mexico",18.8500,-99.2333,116143
"Temoaya","Mexico",19.4686,-99.5933,77714
"Tempe","United States",33.3881,-111.9318,195805
"Temperley","Argentina",-34.7667,-58.3833,121451
"Temple","United States",31.1076,-97.3894,107258
"Temuco","Chile",-38.7399,-72.5901,282415
"Tenancingo","Mexico",18.9608,-99.5906,90946
"Tendō","Japan",38.3622,140.3783,61981
"Tengyue","China",25.0208,98.4972,644765
"Tenāli","India",16.2430,80.6400,164937
"Teoloyucan","Mexico",19.7442,-99.1811,63115
"Tepatitlán de Morelos","Mexico",20.8170,-102.7330,141322
"Tepeji del Río de Ocampo","Mexico",19.9039,-99.3414,80612
"Tepic","Mexico",21.5083,-104.8931,332863
"Tepotzotlán","Mexico",19.7161,-99.2236,67724
"Tequisquiapan","Mexico",20.5206,-99.8958,54929
"Teramo","Italy",42.6589,13.7039,54338
"Teresa","Philippines",14.5586,121.2083,57755
"Teresina","Brazil",-5.0949,-42.8042,868075
"Teresópolis","Brazil",-22.4119,-42.9658,184240
"Termiz","Uzbekistan",37.2242,67.2783,136200
"Ternate","Indonesia",0.7833,127.3667,204215
"Terni","Italy",42.5667,12.6500,111189
"Ternopil","Ukraine",49.5667,25.6000,218653
"Terre Haute","United States",39.4654,-87.3763,92490
"Terrebonne","Canada",45.7000,-73.6333,111575
"Tete","Mozambique",-16.1579,33.5898,152909
"Tetovo","Macedonia",42.0103,20.9714,142030
"Texarkana","United States",33.4487,-94.0815,77964
"Texas City","United States",29.4128,-94.9658,118169
"Texcoco","Mexico",19.5200,-98.8800,259308
"Teyateyaneng","Lesotho",-29.1500,27.7333,75115
"Teziutlan","Mexico",19.8178,-97.3667,92170
"Tezonapa","Mexico",18.6058,-96.6875,56956
"Tezpur","India",26.6338,92.8000,58851
"Teófilo Otoni","Brazil",-17.8578,-41.5050,140937
"Thakhèk","Laos",17.4000,104.8000,70000
"Thanh Hóa","Vietnam",19.8075,105.7764,393294
"The Hague","Netherlands",52.0767,4.2986,1406000
"The Hammocks","United States",25.6700,-80.4483,61516
"The Villages","United States",28.9021,-81.9888,79372
"The Woodlands","United States",30.1738,-95.5134,113819
"Thessaloníki","Greece",40.6403,22.9356,315196
"Thika","Kenya",-1.0396,37.0900,99322
"Thimphu","Bhutan",27.4833,89.6333,104000
"Thiruvananthapuram","India",8.5000,76.8997,743691
"Thiès","Senegal",14.7833,-16.9167,293001
"Thohoyandou","South Africa",-22.9500,30.4833,69453
"Thongwa","Myanmar",16.7547,96.5193,52496
"Thornton","United States",39.9197,-104.9438,141464
"Thornton Heath","United Kingdom",51.4002,-0.1086,65812
"Thousand Oaks","United States",34.1914,-118.8755,215029
"Thunder Bay","Canada",48.3822,-89.2461,107909
"Thái Bình","Vietnam",20.4461,106.3422,268167
"Thái Nguyên","Vietnam",21.6000,105.8500,330000
"Thāne","India",19.1800,72.9633,1261517
"Thủ Dầu Một","Vietnam",11.0042,106.6583,244277
"Thủ Đức","Vietnam",10.8199,106.7909,1013795
"Tianchang","China",32.6853,119.0041,602840
"Tianjin","China",39.1467,117.2056,10800000
"Tianningcun","China",30.8938,120.8009,58430
"Tiantoujiao","China",23.0236,114.0927,166774
"Tiaong","Philippines",13.9500,121.3167,99712
"Tiaret","Algeria",35.3667,1.3167,178915
"Tibati","Cameroon",6.4669,12.6158,72081
"Tieli","China",46.9804,128.0450,390000
"Tieling","China",42.2841,123.8365,3000000
"Tierralta","Colombia",8.1728,-76.0594,78770
"Tiflet","Morocco",33.9000,-6.3300,86709
"Tigaon","Philippines",13.6333,123.5000,55272
"Tigard","United States",45.4237,-122.7845,55514
"Tigbauan","Philippines",10.6747,122.3776,62706
"Tijuana","Mexico",32.5250,-117.0333,2384609
"Tikhoretsk","Russia",45.8500,40.1167,57771
"Tikhvin","Russia",59.6333,33.5000,58136
"Tikrīt","Iraq",34.6000,43.6833,105700
"Timargara","Pakistan",34.8281,71.8408,58050
"Timashevsk","Russia",45.6167,38.9333,51925
"Timbaúba","Brazil",-7.5053,-35.3183,57534
"Timişoara","Romania",45.7597,21.2300,319279
"Timon","Brazil",-5.0939,-42.8369,170222
"Timóteo","Brazil",-19.5828,-42.6439,90568
"Tinambac","Philippines",13.8167,123.3333,67572
"Tinley Park","United States",41.5670,-87.8050,55773
"Tinnevelly","India",8.7289,77.7081,542200
"Tipitapa","Nicaragua",12.1973,-86.0971,108457
"Tiquisate","Guatemala",14.2833,-91.3667,54983
"Tirana","Albania",41.3300,19.8200,418495
"Tiraspol","Moldova",46.8500,29.6333,133807
"Tire","Turkey",38.0833,27.7333,84457
"Tirupati","India",13.6500,79.4200,287482
"Tiruppūr","India",11.1075,77.3398,650000
"Tiruvannāmalai","India",12.2604,79.1000,138243
"Tissemsilt","Algeria",35.6072,1.8106,75197
"Titusville","United States",28.5727,-80.8193,57891
"Titāgarh","India",22.7400,88.3700,116541
"Tivoli","Italy",41.9667,12.8000,56542
"Tiwi","Philippines",13.4585,123.6805,53120
"Tizayuca","Mexico",19.8333,-98.9833,100563
"Tizi Ouzou","Algeria",36.7169,4.0497,135088
"Tiznit","Morocco",29.7000,-9.7269,74699
"Tlajomulco de Zúñiga","Mexico",20.4736,-103.4431,727750
"Tlalnepantla","Mexico",19.5367,-99.1947,750224
"Tlaltenango de Sánchez Román","Mexico",21.7815,-103.3059,58560
"Tlaquepaque","Mexico",20.6167,-103.3167,575942
"Tlemcen","Algeria",34.8828,-1.3167,173531
"Toamasina","Madagascar",-18.1492,49.4023,225116
"Toba Tek Singh","Pakistan",30.9667,72.4833,75943
"Tobias Barreto","Brazil",-11.1839,-37.9978,52530
"Tobolsk","Russia",58.1953,68.2581,98886
"Tobruk","Libya",32.0833,23.9500,135832
"Tochigi","Japan",36.3824,139.7341,153508
"Tocuyito","Venezuela",10.0889,-68.0922,197446
"Tokat","Turkey",40.3097,36.5542,201294
"Toki","Japan",35.3525,137.1833,55388
"Tokmok","Kyrgyzstan",42.8390,75.2910,53231
"Tokoname","Japan",34.8833,136.8333,57507
"Tokorozawa","Japan",35.7994,139.4689,341195
"Tokushima","Japan",34.0667,134.5500,254510
"Tokyo","Japan",35.6897,139.6922,37977000
"Tokār","Sudan",18.4333,37.7333,73202
"Toledo","Brazil",-24.7139,-53.7428,142645
"Toledo","Philippines",10.3833,123.6500,170335
"Toledo","Spain",39.8567,-4.0244,85811
"Toledo","United States",41.6639,-83.5822,482111
"Toliara","Madagascar",-23.3500,43.6667,115319
"Toluca","Mexico",19.2925,-99.6569,819561
"Tolyatti","Russia",53.5167,49.4167,707408
"Tomigusuku","Japan",26.1772,127.6811,64850
"Tomiya","Japan",38.4000,140.8953,51859
"Tomohon","Indonesia",1.3244,124.8225,96411
"Toms River","United States",39.9895,-74.1654,92325
"Tomsk","Russia",56.4886,84.9522,572740
"Tomé-Açu","Brazil",-2.4189,-48.1519,64030
